District Name,K-12,SchoolYearId
Peoria SD 150,12738,2018
Farmington Central CUSD 265,1280,2018
Brimfield CUSD 309,654,2018
Limestone CHSD 310,1053,2018
Limestone Walters CCSD 316,195,2018
Il Valley Central USD 321,1970,2018
Elmwood CUSD 322,655,2018
Dunlap CUSD 323,4414,2018
Peoria Heights CUSD 325,703,2018
Princeville CUSD 326,697,2018
Illini Bluffs CUSD 327,875,2018
Hollis Cons SD 328,159,2018
Rock Island ROE,4,2018
Hampton SD 29,236,2018
United Twp HSD 30,1670,2018
Silvis SD 34,574,2018
Carbon Cliff-Barstow SD 36,263,2018
East Moline SD 37,2591,2018
Moline-Coal Valley CUSD 40,7031,2018
Rock Island SD 41,5945,2018
Riverdale CUSD 100,1081,2018
Sherrard CUSD 200,1396,2018
Rockridge CUSD 300,1048,2018
Black Hawk Area Sp Ed District,181,2018
Saint Clair ROE,41,2018
Lebanon CUSD 9,533,2018
Mascoutah CUD 19,3823,2018
St Libory Cons SD 30,73,2018
Marissa CUSD 40,532,2018
New Athens CUSD 60,474,2018
Freeburg CCSD 70,757,2018
Freeburg CHSD 77,636,2018
Shiloh Village SD 85,563,2018
O Fallon CCSD 90,3601,2018
Central SD 104,543,2018
Pontiac-W Holliday SD 105,667,2018
Grant CCSD 110,559,2018
Wolf Branch SD 113,769,2018
Whiteside SD 115,1185,2018
High Mount SD 116,409,2018
Belleville SD 118,3566,2018
Belle Valley SD 119,970,2018
Smithton CCSD 130,532,2018
Millstadt CCSD 160,743,2018
Harmony Emge SD 175,733,2018
Signal Hill SD 181,319,2018
Cahokia CUSD 187,3379,2018
Brooklyn UD 188,104,2018
East St Louis SD 189,5321,2018
Dupo CUSD 196,963,2018
Belleville Twp HSD 201,4696,2018
O Fallon Twp HSD 203,2443,2018
Belleville Area Special Services,213,2018
Menard/Sangamon ROE,77,2018
Greenview CUSD 200,213,2018
Porta CUSD 202,1015,2018
Athens CUSD 213,1040,2018
Tri City CUSD 1,497,2018
Rochester CUSD 3A,2218,2018
Ball Chatham CUSD 5,4697,2018
Pleasant Plains CUSD 8,1232,2018
Auburn CUSD 10,1231,2018
Sangamon Area Spec Ed Dist,84,2018
Pawnee CUSD 11,601,2018
Riverton CUSD 14,1336,2018
Williamsville CUSD 15,1503,2018
New Berlin CUSD 16,855,2018
Springfield SD 186,13484,2018
Mason/Tazewell/Woodford ROE,14,2018
Havana CUSD 126,870,2018
Illini Central CUSD 189,640,2018
Midwest Central CUSD 191,883,2018
District 50 Schools,728,2018
Central SD 51,1348,2018
Washington SD 52,961,2018
Creve Coeur SD 76,562,2018
Robein SD 85,152,2018
East Peoria SD 86,1549,2018
Rankin CSD 98,230,2018
N Pekin & Marquette Hght SD 102,509,2018
Pekin PSD 108,3414,2018
South Pekin SD 137,212,2018
Pekin CSD 303,1840,2018
Washington CHSD 308,1343,2018
East Peoria CHSD 309,986,2018
Tazewell-Mason Cntys Sp Ed Assoc,56,2018
Spring Lake CCSD 606,51,2018
Deer Creek-Mackinaw CUSD 701,1032,2018
Tremont CUSD 702,967,2018
Delavan CUSD 703,456,2018
Morton CUSD 709,3014,2018
Metamora CCSD 1,890,2018
Riverview CCSD 2,228,2018
Fieldcrest CUSD 6,957,2018
El Paso-Gridley CUSD 11,1172,2018
Lowpoint-Washburn CUSD 21,326,2018
Roanoke Benson CUSD 60,502,2018
Germantown Hills SD 69,799,2018
County of Woodford School,994,2018
Eureka CUD 140,1563,2018
Vermilion ROE,20,2018
Bismarck Henning CUSD,563,2018
Westville CUSD 2,1262,2018
Georgetown-Ridge Farm CUD 4,931,2018
Rossville-Alvin CUSD 7,283,2018
Potomac CUSD 10,140,2018
Hoopeston Area CUSD 11,1202,2018
Armstrong-Ellis Cons SD 61,73,2018
Oakwood CUSD 76,945,2018
Danville CCSD 118,5345,2018
Armstrong Twp HSD 225,134,2018
Salt Fork Community Unit District  512,870,2018
Bismarck Henning Rossville Alvin Cooperative High School,342,2018
Vermilion Assoc for Spec Educ,40,2018
Will ROE,79,2018
Channahon SD 17,1219,2018
Troy CCSD 30C,4054,2018
Homer CCSD 33C,3695,2018
Laraway CCSD 70C,345,2018
Union SD 81,92,2018
Rockdale SD 84,275,2018
Joliet PSD 86,10983,2018
Chaney-Monge SD 88,441,2018
Lockport Area Spec Educ Coop,6,2018
Richland GSD 88A,889,2018
Fairmont SD 89,266,2018
Taft SD 90,309,2018
Lockport SD 91,607,2018
Will County SD 92,1456,2018
Manhattan SD 114,1439,2018
New Lenox SD 122,5119,2018
Frankfort CCSD 157C,2450,2018
Mokena SD 159,1526,2018
Summit Hill SD 161,2884,2018
Beecher CUSD 200U,1005,2018
Crete Monee CUSD 201U,4697,2018
Plainfield SD 202,26312,2018
Elwood CCSD 203,335,2018
Joliet Twp HSD 204,6718,2018
Lockport Twp HSD 205,3745,2018
Peotone CUSD 207U,1415,2018
Wilmington CUSD 209U,1282,2018
Lincoln Way CHSD 210,6959,2018
Reed Custer CUSD 255U,1423,2018
S Will Co Coop for Spec Ed,72,2018
Valley View CUSD 365U,16442,2018
Lincoln-Way Area Spec Ed JA Dist,77,2018
IDJJ Sch Dist 428,264,2018
Dept of Human Services,230,2018
ISU  Laboratory Schools,1010,2018
University of Ill Lab School,290,2018
Il Mathematics & Science Academy,627,2018
Payson CUSD 1,520,2019
Liberty CUSD 2,574,2019
Central CUSD 3,828,2019
CUSD 4,668,2019
Quincy SD 172,6003,2019
Brown County CUSD 1,629,2019
Beardstown CUSD 15,1386,2019
Virginia CUSD 64,273,2019
A-C Central CUSD 262,376,2019
Franklin CUSD 1,279,2019
Waverly CUSD 6,344,2019
Meredosia-Chambersburg CUSD 11,176,2019
Triopia CUSD 27,365,2019
Jacksonville SD 117,3115,2019
Pleasant Hill CUSD 3,280,2019
Griggsville-Perry CUSD 4,328,2019
Pikeland CUSD 10,1144,2019
Western CUSD 12,485,2019
Winchester CUSD 1,572,2019
Scott-Morgan CUSD 2,213,2019
Mulberry Grove CUSD 1,387,2019
Bond County CUSD 2,1683,2019
Morrisonville CUSD 1,291,2019
Taylorville CUSD 3,2302,2019
Edinburg CUSD 4,220,2019
Pana CUSD 8,1217,2019
South Fork SD 14,286,2019
Altamont CUSD 10,656,2019
Beecher City CUSD 20,293,2019
Dieterich CUSD 30,497,2019
Effingham CUSD 40,2400,2019
Teutopolis CUSD 50,1030,2019
Brownstown CUSD 201,335,2019
St Elmo CUSD 202,390,2019
Vandalia CUSD 203,1354,2019
Ramsey CUSD 204,398,2019
Panhandle CUSD 2,450,2019
Hillsboro CUSD 3,1506,2019
Litchfield CUSD 12,1293,2019
Nokomis CUSD 22,567,2019
Belvidere CUSD 100,7616,2019
North Boone CUSD 200,1559,2019
Harlem UD 122,6213,2019
Kinnikinnick CCSD 131,1638,2019
Prairie Hill CCSD 133,673,2019
Shirland CCSD 134,108,2019
Rockton SD 140,1509,2019
Rockford SD 205,26108,2019
Hononegah CHD 207,1990,2019
County of Winnebago SD 320,843,2019
Pecatonica CUSD 321,860,2019
Durand CUSD 322,570,2019
Winnebago CUSD 323,1330,2019
Palatine CCSD 15,11782,2019
Wheeling CCSD 21,5868,2019
Prospect Heights SD 23,1471,2019
Arlington Heights SD 25,5443,2019
River Trails SD 26,1509,2019
Northbrook ESD 27,1231,2019
Northbrook SD 28,1761,2019
Sunset Ridge SD 29,467,2019
Northbrook/Glenview SD 30,1173,2019
West Northfield SD 31,809,2019
Glenview CCSD 34,4570,2019
Glencoe SD 35,1167,2019
Winnetka SD 36,1617,2019
Avoca SD 37,705,2019
Kenilworth SD 38,463,2019
Wilmette SD 39,3485,2019
Schaumburg CCSD 54,14685,2019
Mount Prospect SD 57,2234,2019
Comm Cons SD 59,6339,2019
CCSD 62,4167,2019
East Maine SD 63,3149,2019
Park Ridge CCSD 64,4541,2019
Evanston CCSD 65,7447,2019
Golf ESD 67,692,2019
Skokie SD 68,1729,2019
Skokie SD 69,1574,2019
Morton Grove SD 70,909,2019
Niles ESD 71,543,2019
Fairview SD 72,708,2019
East Prairie SD 73,451,2019
Skokie SD 73-5,1004,2019
Lincolnwood SD 74,1176,2019
Evanston Twp HSD 202,3515,2019
New Trier Twp HSD 203,3978,2019
Maine Township HSD 207,6345,2019
Township HSD 211,11714,2019
Township HSD 214,11882,2019
Niles Twp HSD 219,4555,2019
Northfield Twp HSD 225,5157,2019
Rosemont ESD 78,181,2019
Pennoyer SD 79,409,2019
Norridge SD 80,1050,2019
Schiller Park SD 81,1294,2019
Mannheim SD 83,2519,2019
Franklin Park SD 84,1312,2019
Rhodes SD 84-5,599,2019
River Grove SD 85-5,740,2019
Union Ridge SD 86,565,2019
Berkeley SD 87,2396,2019
Bellwood SD 88,2209,2019
Maywood-Melrose Park-Broadview 89,4496,2019
River Forest SD 90,1430,2019
Forest Park SD 91,671,2019
Lindop SD 92,380,2019
Westchester SD 92-5,1087,2019
Hillside SD 93,409,2019
Komarek SD 94,482,2019
Brookfield Lagrange Park SD 95,1178,2019
Riverside SD 96,1620,2019
Oak Park ESD 97,5925,2019
Berwyn North SD 98,2717,2019
Cicero SD 99,10793,2019
Berwyn South SD 100,3422,2019
Western Springs SD 101,1416,2019
La Grange SD 102,2946,2019
Lyons SD 103,2207,2019
La Grange SD 105 South,1270,2019
LaGrange Highlands SD 106,861,2019
Pleasantdale SD 107,777,2019
Oak Park - River Forest SD 200,3401,2019
J S Morton HSD 201,8313,2019
Lyons Twp HSD 204,4051,2019
Riverside-Brookfield Twp SD 208,1636,2019
Proviso Twp HSD 209,4339,2019
Leyden CHSD 212,3420,2019
Ridgewood CHSD 234,839,2019
Elmwood Park CUSD 401,2691,2019
Summit SD 104,1532,2019
Willow Springs SD 108,351,2019
Indian Springs SD 109,2577,2019
Central Stickney SD 110,364,2019
Burbank SD 111,3418,2019
Lemont-Bromberek CSD 113A,2201,2019
North Palos SD 117,3148,2019
Palos CCSD 118,1896,2019
Ridgeland SD 122,2223,2019
Oak Lawn-Hometown SD 123,3096,2019
Evergreen Park ESD 124,1771,2019
Atwood Heights SD 125,564,2019
Alsip-Hazlgrn-Oaklwn SD 126,1505,2019
Worth SD 127,1028,2019
Chicago Ridge SD 127-5,1322,2019
Palos Heights SD 128,647,2019
Cook County SD 130,3195,2019
Calumet Public SD 132,954,2019
Gen George Patton SD 133,225,2019
Orland SD 135,4984,2019
Kirby SD 140,3410,2019
Forest Ridge SD 142,1586,2019
Midlothian SD 143,1638,2019
Posen-Robbins ESD 143-5,1333,2019
Prairie-Hills ESD 144,2615,2019
Arbor Park SD 145,1233,2019
CCSD 146,2315,2019
W Harvey-Dixmoor PSD 147,940,2019
Dolton SD 148,1983,2019
Dolton SD 149,2439,2019
South Holland SD 150,933,2019
South Holland SD 151,1521,2019
Harvey SD 152,1750,2019
Hazel Crest SD 152-5,908,2019
Homewood SD 153,1904,2019
Thornton SD 154,235,2019
Burnham SD 154-5,180,2019
Calumet City SD 155,1053,2019
Lincoln ESD 156,827,2019
Hoover-Schrum Memorial SD 157,819,2019
Lansing SD 158,2505,2019
ESD 159,1790,2019
Country Club Hills SD 160,1179,2019
Flossmoor SD 161,2234,2019
Matteson ESD 162,2440,2019
Park Forest SD 163,1604,2019
Brookwood SD 167,1061,2019
CCSD 168,1220,2019
Ford Heights SD 169,396,2019
Chicago Heights SD 170,2846,2019
Sunnybrook SD 171,989,2019
Sandridge SD 172,343,2019
Steger SD 194,1407,2019
Thornton Twp HSD 205,4785,2019
Bloom Twp HSD 206,2907,2019
Lemont Twp HSD 210,1374,2019
Thornton Fractional Twp HSD 215,3307,2019
Argo CHSD 217,1923,2019
CHSD 218,5393,2019
Reavis Twp HSD 220,1842,2019
Rich Twp HSD 227,2856,2019
Bremen CHSD 228,4897,2019
Oak Lawn CHSD 229,1841,2019
Cons HSD 230,7308,2019
Evergreen Park CHSD 231,806,2019
Homewood Flossmoor CHSD 233,2771,2019
Southland College Prep Charter High School,543,2019
Eastland CUSD 308,593,2019
West Carroll CUSD 314,979,2019
Chadwick-Milledgeville CUSD 399,414,2019
East Dubuque USD 119,614,2019
Galena USD 120,782,2019
Warren CUSD 205,347,2019
Stockton CUSD 206,551,2019
River Ridge CUSD 210,465,2019
Scales Mound CUSD 211,234,2019
Freeport SD 145,3715,2019
Pearl City CUSD 200,414,2019
Dakota CUSD 201,781,2019
Lena Winslow CUSD 202,769,2019
Orangeville CUSD 203,305,2019
Fisher CUSD 1,609,2019
Mahomet-Seymour CUSD 3,3095,2019
Champaign CUSD 4,9709,2019
Tolono CUSD 7,1568,2019
Heritage CUSD 8,421,2019
Urbana SD 116,4185,2019
Thomasboro CCSD 130,147,2019
Rantoul City SD 137,1592,2019
Ludlow CCSD 142,53,2019
St Joseph CCSD 169,772,2019
Gifford CCSD 188,183,2019
Rantoul Township HSD 193,761,2019
Prairieview-Ogden CCSD 197,260,2019
St Joseph Ogden CHSD 305,453,2019
Gibson City-Melvin-Sibley CUSD 5,948,2019
Paxton-Buckley-Loda CUD 10,1303,2019
Marshall CUSD 2C,1264,2019
Martinsville CUSD 3C,371,2019
Casey-Westfield CUSD 4C,838,2019
Charleston CUSD 1,2565,2019
Mattoon CUSD 2,3104,2019
Oakland CUSD 5,246,2019
Neoga CUSD 3,560,2019
Cumberland CUSD 77,966,2019
Tuscola CUSD 301,915,2019
Villa Grove CUSD 302,625,2019
Arthur CUSD 305,1094,2019
Arcola CUSD 306,648,2019
Shiloh CUSD 1,331,2019
Kansas CUSD 3,185,2019
Paris CUSD 4,433,2019
Edgar County CUD 6,300,2019
Paris-Union SD 95,861,2019
Sullivan CUSD 300,1078,2019
Okaw Valley CUSD 302,469,2019
Windsor CUSD 1,334,2019
Cowden-Herrick CUSD 3A,352,2019
Shelbyville CUSD 4,1096,2019
Stewardson-Strasburg CUD 5A,349,2019
Central A & M CUD 21,667,2019
Clay City CUSD 10,297,2019
North Clay CUSD 25,578,2019
Flora CUSD 35,1272,2019
Hutsonville CUSD 1,306,2019
Robinson CUSD 2,1514,2019
Palestine CUSD 3,268,2019
Oblong CUSD 4,572,2019
Jasper County CUD 1,1237,2019
Red Hill CUSD 10,872,2019
Lawrence County CUD 20,1103,2019
Richland County CUSD 1,2138,2019
Carlyle CUSD 1,1000,2019
Wesclin CUSD 3,1288,2019
Breese ESD 12,589,2019
Aviston SD 21,345,2019
Willow Grove SD 46,160,2019
Bartelso SD 57,153,2019
Germantown SD 60,226,2019
Damiansville SD 62,88,2019
Albers SD 63,182,2019
Central CHSD 71,608,2019
St Rose SD 14-15,152,2019
North Wamac SD 186,120,2019
Waltonville CUSD 1,347,2019
Rome CCSD 2,360,2019
Field CCSD 3,216,2019
Opdyke-Belle-Rive CCSD 5,127,2019
Grand Prairie CCSD 6,76,2019
McClellan CCSD 12,58,2019
Summersville SD 79,256,2019
Mount Vernon SD 80,1394,2019
Bethel SD 82,165,2019
Farrington CCSD 99,58,2019
Spring Garden Community Consolidated School District 178,229,2019
Mt Vernon Twp HSD 201,1160,2019
Woodlawn Unit School District 209,464,2019
Bluford Unit School District 318,356,2019
Raccoon Cons SD 1,221,2019
Kell Cons SD 2,95,2019
Iuka CCSD 7,193,2019
Selmaville CCSD 10,280,2019
Patoka CUSD 100,233,2019
Salem SD 111,939,2019
Central City SD 133,321,2019
Centralia SD 135,1204,2019
Centralia HSD 200,882,2019
South Central CUD 401,592,2019
Sandoval CUSD 501,443,2019
Salem CHSD 600,646,2019
Odin PSD 722,228,2019
Oakdale CCSD 1,69,2019
West Washington Co CUD 10,529,2019
Irvington CCSD 11,65,2019
Ashley CCSD 15,135,2019
Nashville CCSD 49,515,2019
Nashville CHSD 99,408,2019
City of Chicago SD 299,342003,2019
Horizon Science Acad-McKinley Park Charter Sch,790,2019
Horizon Science Acad-Belmont Charter Sch,548,2019
Amandla Charter School,284,2019
Bronzeville Academy Chtr School,240,2019
Betty Shabazz  International Charter School,582,2019
Genoa Kingston CUSD 424,1616,2019
Indian Creek CUSD 425,661,2019
Hiawatha CUSD 426,453,2019
Sycamore CUSD 427,3675,2019
DeKalb CUSD 428,6264,2019
Hinckley Big Rock CUSD 429,683,2019
Sandwich CUSD 430,1904,2019
Somonauk CUSD 432,797,2019
Clinton CUSD 15,1691,2019
Blue Ridge CUSD 18,652,2019
Woodland CUSD 5,486,2019
Tri Point CUSD 6-J,337,2019
Prairie Central CUSD 8,1685,2019
Flanagan-Cornell Dist 74,304,2019
Pontiac Twp HSD 90,651,2019
Dwight Twp HSD 230,221,2019
Dwight Common SD 232,458,2019
Rooks Creek CCSD 425,46,2019
Cornell CCSD 426,116,2019
Pontiac CCSD 429,1111,2019
Odell CCSD 435,121,2019
Saunemin CCSD 438,99,2019
Hartsburg Emden CUSD 21,209,2019
Mt Pulaski CUSD 23,477,2019
Lincoln ESD 27,1041,2019
Chester-East Lincoln CCSD 61,270,2019
New Holland-Middletown ED 88,97,2019
West Lincoln-Broadwell ESD 92,190,2019
Lincoln CHSD 404,811,2019
LeRoy CUSD 2,736,2019
Tri Valley CUSD 3,1082,2019
Heyworth CUSD 4,884,2019
McLean County USD 5,12584,2019
Lexington CUSD 7,481,2019
Olympia CUSD 16,1675,2019
Ridgeview CUSD 19,562,2019
Bloomington SD 87,5051,2019
Bensenville SD 2,2090,2019
Addison SD 4,3749,2019
Wood Dale SD 7,961,2019
Itasca SD 10,1006,2019
Medinah SD 11,623,2019
Roselle SD 12,647,2019
Bloomingdale SD 13,1376,2019
Marquardt SD 15,2398,2019
Queen Bee SD 16,1710,2019
Keeneyville SD 20,1431,2019
Benjamin SD 25,572,2019
West Chicago ESD 33,3760,2019
Winfield SD 34,258,2019
Glen Ellyn SD 41,3377,2019
Lombard SD 44,3018,2019
SD 45 DuPage County,3177,2019
Salt Creek SD 48,453,2019
Butler SD 53,518,2019
Downers Grove GSD 58,4895,2019
Maercker SD 60,1363,2019
Darien SD 61,1377,2019
Gower SD 62,815,2019
Cass SD 63,706,2019
Center Cass SD 66,1043,2019
Woodridge SD 68,2867,2019
Hinsdale Twp HSD 86,4215,2019
Glenbard Twp HSD 87,7988,2019
DuPage HSD 88,3929,2019
CCSD 89,2168,2019
CCSD 93,3375,2019
CHSD 94,2006,2019
CHSD 99,4916,2019
Fenton CHSD 100,1433,2019
Lake Park CHSD 108,2524,2019
CCSD 180,542,2019
Hinsdale CCSD 181,3652,2019
CUSD 200,12233,2019
CUSD 201,1222,2019
Lisle CUSD 202,1379,2019
Naperville CUSD 203,16002,2019
Indian Prairie CUSD 204,26584,2019
Elmhurst SD 205,8215,2019
Edwards County CUSD 1,860,2019
Gallatin CUSD 7,707,2019
Hamilton Co CUSD 10,1119,2019
Hardin County CUSD 1,518,2019
Pope Co CUD 1,478,2019
Galatia CUSD 1,394,2019
Carrier Mills-Stonefort CUSD 2,411,2019
Harrisburg CUSD 3,1808,2019
Eldorado CUSD 4,1066,2019
Allendale CCSD 17,128,2019
Wabash CUSD 348,1404,2019
New Hope CCSD 6,170,2019
Geff CCSD 14,92,2019
Jasper CCSD 17,169,2019
Wayne City CUSD 100,485,2019
Fairfield PSD 112,576,2019
North Wayne CUSD 200,354,2019
Fairfield Comm H S Dist 225,427,2019
Grayville CUSD 1,282,2019
Norris City-Omaha-Enfield CUSD 3,681,2019
Carmi-White County CUSD 5,1354,2019
Benton CCSD 47,1051,2019
Akin CCSD 91,78,2019
Christopher USD 99,761,2019
Benton Cons HSD 103,576,2019
Ewing Northern CCSD 115,187,2019
Frankfort CUSD 168,1583,2019
Thompsonville CUSD 174,319,2019
Zeigler-Royalton CUSD 188,552,2019
Sesser-Valier CUSD 196,582,2019
Goreville CUD 1,532,2019
New Simpson Hill SD 32,218,2019
Buncombe Cons SD 43,59,2019
Vienna SD 55,379,2019
Cypress SD 64,100,2019
Vienna HSD 133,386,2019
Massac UD 1,1960,2019
Joppa-Maple Grove UD 38,228,2019
Johnston City CUSD 1,1068,2019
Marion CUSD 2,3787,2019
Crab Orchard CUSD 3,463,2019
Herrin CUSD 4,2364,2019
Carterville CUSD 5,2137,2019
Coal City CUSD 1,2095,2019
Mazon-Verona-Kinsman ESD 2C,300,2019
Nettle Creek CCSD 24C,91,2019
Morris SD 54,1086,2019
Saratoga CCSD 60C,734,2019
Gardner CCSD 72C,164,2019
Gardner S Wilmington Twp HSD 73,225,2019
South Wilmington CCSD 74,74,2019
Braceville SD 75,97,2019
Morris CHSD 101,867,2019
Minooka CHSD 111,2708,2019
Minooka CCSD 201,4492,2019
Newark CHSD 18,161,2019
Newark CCSD 66,261,2019
Plano CUSD 88,2260,2019
Lisbon CCSD 90,108,2019
Yorkville CUSD 115,6122,2019
CUSD 308,17401,2019
Astoria CUSD 1,303,2019
V I T CUSD 2,310,2019
CUSD 3 Fulton County,399,2019
Spoon River Valley CUSD 4,287,2019
Canton Union SD 66,2278,2019
Lewistown CUSD 97,593,2019
Illini West H S Dist 307,331,2019
Warsaw CUSD 316,382,2019
Carthage ESD 317,419,2019
Nauvoo-Colusa CUSD 325,222,2019
Dallas ESD 327,169,2019
Hamilton CCSD 328,547,2019
Southeastern CUSD 337,435,2019
La Harpe CSD 347,184,2019
West Prairie CUSD 103,569,2019
Bushnell Prairie City CUSD 170,612,2019
Macomb CUSD 185,1908,2019
Schuyler-Industry CUSD 5,932,2019
Ohio CCSD 17,73,2019
Malden CCSD 84,85,2019
Ladd CCSD 94,178,2019
Dalzell SD 98,56,2019
Spring Valley CCSD 99,568,2019
DePue USD 103,352,2019
Princeton ESD 115,999,2019
La Moille CUSD 303,207,2019
Bureau Valley CUSD 340,1001,2019
Princeton HSD 500,557,2019
Hall HSD 502,455,2019
Ohio CHSD 505,29,2019
Colona SD 190,390,2019
Orion CUSD 223,1002,2019
Galva CUSD 224,454,2019
AlWood CUSD 225,359,2019
Annawan CUSD 226,325,2019
Cambridge CUSD 227,430,2019
Geneseo CUSD 228,2538,2019
Kewanee CUSD 229,1778,2019
Wethersfield CUSD 230,539,2019
Bradford CUSD 1,133,2019
Stark County CUSD 100,652,2019
Cairo USD 1,280,2019
Egyptian CUSD 5,362,2019
DeSoto Cons SD 86,175,2019
Carbondale ESD 95,1373,2019
Giant City CCSD 130,207,2019
Unity Point CCSD 140,600,2019
Carbondale CHSD 165,991,2019
Trico CUSD 176,869,2019
Murphysboro CUSD 186,1900,2019
Elverado CUSD 196,366,2019
Tamaroa School Dist 5,81,2019
Pinckneyville SD 50,525,2019
Pinckneyville CHSD 101,431,2019
CCSD 204,146,2019
Du Quoin CUSD 300,1366,2019
Century CUSD 100,348,2019
Meridian CUSD 101,399,2019
Lick Creek CCSD 16,132,2019
Cobden SUD 17,488,2019
Anna CCSD 37,642,2019
County of Union Sch Dist No43,387,2019
Dongola USD 66,263,2019
Anna Jonesboro CHSD 81,522,2019
Shawnee CUSD 84,290,2019
SD U-46,36687,2019
Batavia USD 101,5456,2019
Aurora West USD 129,11469,2019
Aurora East USD 131,13133,2019
CUSD 300,20154,2019
Central CUSD 301,4208,2019
Kaneland CUSD 302,4194,2019
St Charles CUSD 303,11904,2019
Geneva CUSD 304,5564,2019
Elgin Math and Science Academy Charter School,202,2019
Donovan CUSD 3,266,2019
Central CUSD 4,1019,2019
Cissna Park CUSD 6,294,2019
Iroquois County CUSD 9,908,2019
Iroquois West CUSD 10,896,2019
Milford Area Public Schools District 124,505,2019
Crescent Iroquois CUSD 249,74,2019
Momence CUSD 1,981,2019
Herscher CUSD 2,1620,2019
Manteno CUSD 5,1876,2019
Grant Park CUSD 6,447,2019
Bourbonnais SD 53,2349,2019
Bradley SD 61,1269,2019
Kankakee SD 111,4628,2019
St Anne CCSD 256,316,2019
St George CCSD 258,424,2019
Pembroke CCSD 259,169,2019
St Anne CHSD 302,198,2019
Bradley Bourbonnais CHSD 307,1959,2019
West Central CUSD 235,710,2019
Knoxville CUSD 202,1020,2019
Galesburg CUSD 205,4059,2019
R O W V A CUSD 208,542,2019
Williamsfield CUSD 210,250,2019
Abingdon-Avon CUSD 276,885,2019
Mercer County School District 404,1231,2019
Monmouth-Roseville CUSD 238,1526,2019
United CUSD 304,871,2019
Winthrop Harbor SD 1,511,2019
Beach Park CCSD 3,2077,2019
Zion ESD 6,2322,2019
Millburn CCSD 24,1122,2019
Emmons SD 33,319,2019
Antioch CCSD 34,2642,2019
Grass Lake SD 36,153,2019
Gavin SD 37,758,2019
Big Hollow SD 38,1715,2019
Lake Villa CCSD 41,2503,2019
Grayslake CCSD 46,3576,2019
Woodland CCSD 50,5220,2019
Gurnee SD 56,1931,2019
Waukegan CUSD 60,15112,2019
Lake Bluff ESD 65,842,2019
Lake Forest SD 67,1648,2019
Oak Grove SD 68 Green Oaks,915,2019
Libertyville SD 70,2222,2019
Rondout SD 72,137,2019
Hawthorn CCSD 73,3930,2019
Mundelein ESD 75,1616,2019
Diamond Lake SD 76,886,2019
Fremont SD 79,2131,2019
Lake Zurich CUSD 95,5505,2019
Kildeer Countryside CCSD 96,3217,2019
Aptakisic-Tripp CCSD 102,2324,2019
Lincolnshire-Prairieview SD 103,1807,2019
Bannockburn SD 106,147,2019
Deerfield SD 109,2833,2019
North Shore SD 112,3664,2019
Twp HSD 113,3616,2019
Fox Lake GSD 114,669,2019
Lake Forest CHSD 115,1585,2019
Round Lake CUSD 116,6827,2019
CHSD 117,2711,2019
Wauconda CUSD 118,4440,2019
Mundelein Cons HSD 120,2026,2019
Warren Twp HSD 121,3912,2019
Grant CHSD 124,1809,2019
Adlai E Stevenson HSD 125,4261,2019
Zion-Benton Twp HSD 126,2560,2019
Grayslake CHSD 127,2792,2019
CHSD 128,3318,2019
North Chicago SD 187,3198,2019
Barrington CUSD 220,8368,2019
Prairie Crossing Charter School,431,2019
LEARN Charter 9 Campus in Waukegan,404,2019
Leland CUSD 1,253,2019
Serena CUSD 2,653,2019
Earlville CUSD 9,384,2019
Dimmick Community Consolidated SD #175,155,2019
Streator Twp HSD 40,844,2019
Streator ESD 44,1426,2019
Allen-Otter Creek CCSD 65,67,2019
Tonica CCSD 79,150,2019
Deer Park CCSD 82,68,2019
Grand Ridge CCSD 95,187,2019
La Salle-Peru Twp HSD 120,1238,2019
La Salle ESD 122,806,2019
Peru ESD 124,866,2019
Oglesby ESD 125,424,2019
Ottawa Twp HSD 140,1317,2019
Ottawa ESD 141,1813,2019
Marseilles ESD 150,462,2019
Seneca Twp HSD 160,428,2019
Seneca CCSD 170,458,2019
